"cod","nombre","empresa","categoria","subcategoria","tipo","precio"
7709990026542,"Papas natural Oliva ","OLIVA","Supermercado","Pasabocas","Papas fritas y paquetes",2.52
7709990695670,"Papas natural Oliva ","OLIVA","Supermercado","Pasabocas","Papas fritas y paquetes",3.90
7709990695656,"Papas oliva vinagre ","OLIVA","Supermercado","Pasabocas","Papas fritas y paquetes",3.90
38000846748,"Papas Pringles Crema Y Cebolla ","PRINGLES","Supermercado","Pasabocas","Papas fritas y paquetes",0.99
38000846731,"Papas Pringles Original ","PRINGLES","Supermercado","Pasabocas","Papas fritas y paquetes",0.99
7703133071031,"Papas Rizadas Natural ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",0.87
7703133088121,"Papas Rizadas tomate ","RIZADAS","Supermercado","Pasabocas","Papas fritas y paquetes",0.87
7703133030472,"Papas sabor mayonesa Rizadas ","RIZADAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7702152106700,"Papas Super Ricas bbq ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.80
7702152106687,"Papas Super Ricas limón ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.80
7702152106670,"Papas Super Ricas natural ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.80
7702189012869,"Papas Surtidas 15 Und ","MARGARITA","Supermercado","Pasabocas","Papas fritas y paquetes",4.08
7702189045829,"Pasa bocas cheese tris ","FRITO LAY","Supermercado","Pasabocas","Papas fritas y paquetes",0.51
7702914551007,"Pasaboca Maizitos ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",2.82
7702025136438,"Pasabocas  maíz azul ajonjolí Tosh ","TOSH","Supermercado","Pasabocas","Papas fritas y paquetes",2.76
7703133081788,"Pasabocas Anillos De Cebolla ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",0.35
7702189051530,"Pasabocas Cheese Tris ","CHEESE TRIS","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7702189052377,"Pasabocas Cheetos crispetas caramelo ","CHEETOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.04
7702189050106,"Pasabocas Choclitos limón ","CHOCLITOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.40
7702189045782,"Pasabocas De Maíz Mega Queso Doritos ","DORITOS","Supermercado","Pasabocas","Papas fritas y paquetes",1.20
7702189051677,"Pasabocas De Todito 4 limón ","DE TODITO","Supermercado","Pasabocas","Papas fritas y paquetes",3.12
7702189051653,"Pasabocas De Todito 4 pollo ","DE TODITO","Supermercado","Pasabocas","Papas fritas y paquetes",3.12
7702050013339,"Pasabocas De Todito Mix Paketon ","DE TODITO","Supermercado","Pasabocas","Papas fritas y paquetes",2.94
7702189011480,"Pasabocas De Todito Paketon BBQ ","DE TODITO","Supermercado","Pasabocas","Papas fritas y paquetes",2.94
7702189011473,"Pasabocas De Todito Paketon Natural ","DE TODITO","Supermercado","Pasabocas","Papas fritas y paquetes",2.82
7702189050182,"Pasabocas Doritos mega queso ","DORITOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.94
7703133030212,"Pasabocas El golpe Con Todo Original ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",1.05
7703133072571,"Pasabocas El golpe Con Todo Original ","GOLPE CON TODO","Supermercado","Pasabocas","Papas fritas y paquetes",0.36
7703133073509,"Pasabocas El golpe Con Todo Ranchero ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",1.08
7703133072533,"Pasabocas El golpe Con Todo Ranchero ","GOLPE CON TODO","Supermercado","Pasabocas","Papas fritas y paquetes",0.36
7703133030496,"Pasabocas El Golpe contodo ranchero megapack ","GOLPE CON TODO","Supermercado","Pasabocas","Papas fritas y paquetes",1.56
7703616166322,"Pasabocas JBO mixto BBQ ","JBO MP","Supermercado","Pasabocas","Papas fritas y paquetes",1.92
7703616163260,"Pasabocas JBO mixto natural ","JBO MP","Supermercado","Pasabocas","Papas fritas y paquetes",1.92
7702914159302,"Pasabocas Maizitos surtido ","MAIZITOS","Supermercado","Pasabocas","Papas fritas y paquetes",3.30
7703133086417,"Pasabocas mega Yupi ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",3.60
7702189050168,"Pasabocas Natuchips multicereal queso crema ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",2.16
7702189050151,"Pasabocas Natuchips multicereal sal marina ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",2.22
7702189050137,"Pasabocas Natuchips multicereal sal marina ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",1.02
7703133021227,"Pasabocas Palomitas Caramelo ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",0.47
7702489000368,"Pasabocas Piquitos ","PIQUITOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.10
7707322030748,"Pasabocas Quínoa Club quinua maíz ","QUINOACLUB","Supermercado","Pasabocas","Papas fritas y paquetes",2.10
7707322030779,"Pasabocas Quínoa Club surtido ","QUINOACLUB","Supermercado","Pasabocas","Papas fritas y paquetes",2.70
7703133024242,"Pasabocas Tocineta Fred ","FRED","Supermercado","Pasabocas","Papas fritas y paquetes",0.50
7702025141289,"Pasabocas Tosh horneados napolitano chía ","TOSH","Supermercado","Pasabocas","Papas fritas y paquetes",2.40
7702914159401,"Pasabocas Tostacos picante ","TOSTACOS","Supermercado","Pasabocas","Papas fritas y paquetes",1.32
7702914159500,"Pasabocas Tostacos queso ","TOSTACOS","Supermercado","Pasabocas","Papas fritas y paquetes",1.26
7703133072267,"Pasabocas Tosti Arepa ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",0.71
7703133081054,"Pasabocas Yupi Cheese ","YUPI","Supermercado","Pasabocas","Papas fritas y paquetes",0.35
7707183340055,"Pig-pig chicharrones ","PIG-PIG","Supermercado","Pasabocas","Papas fritas y paquetes",2.40
7707183340024,"Pig-pig chicharrones ","PIG PIG","Supermercado","Pasabocas","Papas fritas y paquetes",1.17
7702489000498,"Pirrosquitas ","PIQUITOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.22
7702189025319,"Plátano Maduro 100% Natural Natuchips 12 Und ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",0.00
7709304189260,"Platano Monterojo maduro sal marina ","MONTE ROJO","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7709304189208,"Platano Monterojo verde lima limón ","MONTE ROJO","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7709263021946,"Platano Monterojo verde sal marina ","MONTE ROJO","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7702189226150,"Plátano Natuchips maduro + plátano verde ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",5.58
7702189052766,"Platano Natuchips maduro cremosito ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",2.28
7702189052797,"Platano Natuchips verde ají criollo ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",2.28
7702189001245,"Pasabocas De Todito ",,"Supermercado","Pasabocas","Papas fritas y paquetes",1.92
7702914159104,"Plátano Ramo maduro casero ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",3.12
7702914158701,"Plátano Ramo verde casero und. ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",1.26
7702152102627,"Plátano Tajamix Súper Ricas 12 Und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",3.42
7702050018853,"Plátano Verde 100% Natural Natuchips 12 Und ","NATUCHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",3.30
7702914158800,"Plátano verde casero Ramo ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",3.12
7702152100845,"Plátano Verde Tajaditas Súper Ricas 12 Und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",3.30
7707312650383,"Rosquillas Naturela integral arroz chía linaza ",,"Supermercado","Pasabocas","Papas fritas y paquetes",1.29
7707312650208,"Rosquillas Naturela integral arroz garbanzos ",,"Supermercado","Pasabocas","Papas fritas y paquetes",0.72
7707322030755,"Rosquitas Quínoa Club natural ",,"Supermercado","Pasabocas","Papas fritas y paquetes",3.30
7709377767082,"Snacks Monterojo gourmet surtidos ","MONTE ROJO","Supermercado","Pasabocas","Papas fritas y paquetes",3.90
7702025138456,"Tablitas Tosh horneadas queso parmesano albahaca ","TOSH","Supermercado","Pasabocas","Papas fritas y paquetes",2.52
7702489000139,"Tajitas Piquitos platano verde ","PIQUITOS","Supermercado","Pasabocas","Papas fritas y paquetes",2.10
7702152007922,"Todo Rico Barb-Q Familiar Súper Rica ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.41
7702152037448,"Todo Rico Barb-Q Súper Ricas 6 Und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",0.00
7702152003504,"Todo Rico Criollo Súper Ricas 180g","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.56
7702152102696,"Todo Rico Criollo Súper Ricas 6 Und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",3.00
7702152031941,"Todo Rico Criollo Súper Ricas 6 und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",3.00
7702152009193,"Todo Rico Natural Familiar Súper Ricas ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",0.00
7702152009049,"Todo Rico Natural Familiar Súper Ricas ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",1.29
7702152038957,"Todo Rico Natural Súper Ricas 6 Undx 270g","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",0.00
7702025131693,"Tosh snacks arroz silvestre ","TOSH","Supermercado","Pasabocas","Papas fritas y paquetes",0.00
7702025131655,"Tosh snacks tomates secos y parmesano ","TOSH","Supermercado","Pasabocas","Papas fritas y paquetes",2.70
7702914551403,"Tostacos Sabor a Limón ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",1.20
7702914555708,"Tostacos Sabor a picante ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",2.58
7702914554701,"Tostacos Sabor a Queso ","RAMO","Supermercado","Pasabocas","Papas fritas y paquetes",2.52
7702506112197,"Trocipollo ","TROCIPOLLO","Supermercado","Pasabocas","Papas fritas y paquetes",1.80
7702152018133,"Trocitos de Pollo Súper Ricas 12 Und ","SUPER RICAS","Supermercado","Pasabocas","Papas fritas y paquetes",2.04
7709263021922,"Yuca Monterojo sal marina ","MONTE ROJO","Supermercado","Pasabocas","Papas fritas y paquetes",1.68
7702189011251,"Bolitas De Chocolate Chokis ","FRITO LAY","Supermercado","Pasabocas","Papas fritas y paquetes",0.24
7702189011275,"Bolitas De Chocolate Chokis 12 Und ","CHOKIS","Supermercado","Pasabocas","Papas fritas y paquetes",3.30
7750526000147,"Camote Frito Inka Chips ","INKA CHIPS","Supermercado","Pasabocas","Papas fritas y paquetes",1.50
7707248320077,"Chicharrón Planet Pop sabor bbq ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",1.20
7707248320053,"Chicharrón Planet Pop sabor natural ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",1.20
7707248320466,"Palomitas de maíz Planet Pop sabor caramelo ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",1.08
7707248327434,"Palomitas de maíz Planet Pop sabor extramantequilla ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",0.81
7707248327427,"Palomitas de maíz Planet Pop sabor mantequilla ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",0.87
7707248320343,"Palomitas de maíz Planet Pop sabor queso cheddar ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",1.23
7707248327694,"Palomitas maíz con queso cheddar Planet Pop ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",1.23
7707248325010,"Palomitas planet pop maiz sal marina microondas ","PLANET POP","Supermercado","Pasabocas","Pasabocas para microondas",0.84
7700512230324,"Cordón bleu Kokoriko ","KOKORIKO","Supermercado","Productos Congelados","Apanados",4.80
7700512230829,"Cordon Blue de Pollo ","KOKORIKO","Supermercado","Productos Congelados","Apanados",11.40
7700512236098,"Nuggets Coma ","KOKORICO","Supermercado","Productos Congelados","Apanados",7.20
7700512236012,"Nuggets coma ","KOKORIKO","Supermercado","Productos Congelados","Apanados",10.50
7700512232090,"Nuggets coma Kokoriko ","KOKORIKO","Supermercado","Productos Congelados","Apanados",3.72
7700512233110,"Nuggets de pollo ","KOKORIKO","Supermercado","Productos Congelados","Apanados",6.78
7701101244784,"Nuggets de Pollo con Queso Zenú ","ZENU","Supermercado","Productos Congelados","Apanados",4.02
7701101244760,"Nuggets de Pollo Zenú ","ZENU","Supermercado","Productos Congelados","Apanados",9.00
7700512500052,"Nuggets Klik ","KLIK","Supermercado","Productos Congelados","Apanados",1.05
7700512500069,"Nuggets klik ","KLIK","Supermercado","Productos Congelados","Apanados",6.78
7701101245286,"Palitos de Pollo Apanados Zenú ","ZENU","Supermercado","Productos Congelados","Apanados",3.60
7700512231338,"Pinchos de pollo ","KOKORIKO","Supermercado","Productos Congelados","Apanados",7.50
7706808070506,"Empanada carne casera Pueblo Viejo ","PUEBLO VIEJO","Supermercado","Productos Congelados","Empanadas",8.10
7706808070438,"Empanada carne coctel casera Pueblo Viejo ","PUEBLO VIEJO","Supermercado","Productos Congelados","Empanadas",9.00
7706808011301,"Empanada coctel K-listo ","K-LISTO","Supermercado","Productos Congelados","Empanadas",7.80
7702417000897,"Empanada don maíz con carne ","DON MAIZ","Supermercado","Productos Congelados","Empanadas",5.28
7706808013251,"Empanada k-listo ","K-LISTO","Supermercado","Productos Congelados","Empanadas",10.80
7702413000013,"Empanada MisterTru bolsa ","MISTER TRU","Supermercado","Productos Congelados","Empanadas",7.20
7701101247167,"Empanadas de Carne Zenú ","ZENU","Supermercado","Productos Congelados","Empanadas",5.58
7701101247136,"Empanadas de Pollo Zenú ","ZENU","Supermercado","Productos Congelados","Empanadas",5.10
7701101247143,"Empanadas de Pollo Zenú ","ZENU","Supermercado","Productos Congelados","Empanadas",5.70
7709990940312,"Empanadas vallunas carne cerdo De La Abuela ","MISTER TRU","Supermercado","Productos Congelados","Empanadas",7.50
7702318100023,"Cheesecake Limón El Chef ","EL CHEF","Supermercado","Productos Congelados","Helados",6.30
7705890011268,"Helado arequipe gourmet Popsy vasito ","POPSY","Supermercado","Productos Congelados","Helados",0.90
7702402045261,"Helado Bocatto Sabor Fresa y Vainilla ","BOCATTO","Supermercado","Productos Congelados","Helados",0.99
7702402043236,"Helado Choco lyne ","CREM HELADO","Supermercado","Productos Congelados","Helados",5.40
7702011091550,"Helado Colombina Cookies & Cream ","ROBIN HOOD","Supermercado","Productos Congelados","Helados",8.70
7702402050234,"Helado cookies cream Polet ","POLET","Supermercado","Productos Congelados","Helados",0.99
7702402051286,"Helado Creme helado artesanal cocada arequipe ","CREM HELADO","Supermercado","Productos Congelados","Helados",2.82
7702402050265,"Helado frutos bosque Polet ","POLET","Supermercado","Productos Congelados","Helados",0.99
7705890021052,"Helado frutos del bosque gourmet Popsy vasito ","POPSY","Supermercado","Productos Congelados","Helados",0.90
7702402050081,"Helado leche condensada Crem helado ","CREM HELADO","Supermercado","Productos Congelados","Helados",5.58
7703616165127,"Helado Máxima Fresa-Chicle ","MAXIMA MP","Supermercado","Productos Congelados","Helados",4.20
7703616165110,"Helado Máxima Vainilla-Fresa ","MAXIMA MP","Supermercado","Productos Congelados","Helados",4.20
7702402855013,"Helado Platillo de Vainilla Pasas Crem Helado ","PLATILLO","Supermercado","Productos Congelados","Helados",0.48
7705890050021,"Helado Popsy Brownie Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890030467,"Helado Popsy Brownie Light ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890010476,"Helado Popsy de Arequipe Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",6.60
7705890020871,"Helado Popsy de chocolate Belga ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890010469,"Helado Popsy de chocolate Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",6.90
7705890010483,"Helado Popsy de Mandarina Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",6.90
7705890030283,"Helado Popsy de Mandarina Light ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890020451,"Helado Popsy frutos del bosque Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890030306,"Helado Popsy frutos del bosque Light ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890011541,"Helado Popsy gourmet cremoso vainilla fresa ","POPSY","Supermercado","Productos Congelados","Helados",6.60
7705890021090,"Helado Popsy M&M; Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890020468,"Helado Popsy Macadamia Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890000361,"Helado Popsy Mandarina Nieve ","POPSY","Supermercado","Productos Congelados","Helados",6.60
7705890020949,"Helado Popsy Milkyway Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.40
7705890020680,"Helado Popsy Oreo Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890090034,"Helado Popsy rollo Vainilla caja ","POPSY","Supermercado","Productos Congelados","Helados",10.20
7705890021137,"Helado Popsy Snicker Almond Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.40
7705890010551,"Helado popsy vainilla ","POPSY","Supermercado","Productos Congelados","Helados",3.90
7705890020864,"Helado Popsy Vainilla francesa Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",8.70
7705890010445,"Helado Popsy Vainilla Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",6.90
7705890040121,"Helado Popsy Vainilla Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",14.40
7705890030245,"Helado Popsy Vainilla Light ","POPSY","Supermercado","Productos Congelados","Helados",9.00
7705890040435,"Helado Popsy Vainilla y chocolate ","POPSY","Supermercado","Productos Congelados","Helados",14.40
7705890040428,"Helado Popsy Vainilla y frutos del bosque ","POPSY","Supermercado","Productos Congelados","Helados",15.00
7702402050104,"Helado Premium Arequipe Alfajor Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",3.60
7702402046442,"Helado Premium Placeres de Macadamia Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",6.90
7702402046466,"Helado Premium Tentación de Frutos Rojos Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",6.90
7702402046411,"Helado Premium Vainilla Bourbon Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",6.90
7702402050098,"Helado Premium Vainilla Lychee Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",3.60
47677000513,"Helado Snickers Barra De 6Und ","SNICKERS","Supermercado","Productos Congelados","Helados",6.00
7702402045919,"Helado Tradicional de Ron con Pasas ","CREM HELADO","Supermercado","Productos Congelados","Helados",5.58
7702402045896,"Helado Tradicional de Vainilla Crem Helado ","CREM HELADO","Supermercado","Productos Congelados","Helados",5.58
7702402045889,"Helado Tradicional de Vainilla Fresa Crem Helado ","CREM HELADO","Supermercado","Productos Congelados","Helados",5.58
7702402046923,"Helado tradicional fresa vaso medio litro ","CREM HELADO","Supermercado","Productos Congelados","Helados",2.82
7702830220049,"Helado Vainilla - Fresa Colombina ","COLOMBINA","Supermercado","Productos Congelados","Helados",9.00
7705890011183,"Helado vainilla gourmet Popsy vasito ","POPSY","Supermercado","Productos Congelados","Helados",0.90
7702903402204,"Litro de Chocolate","MIMOS","Supermercado","Productos Congelados","Helados",6.00
7702903407100,"Litro de Ron Pasas","MIMOS","Supermercado","Productos Congelados","Helados",6.90
7702903420208,"Litro Estelar Almendra","MIMOS","Supermercado","Productos Congelados","Helados",6.90
7702903421007,"Litro Estelar Brownie","MIMOS","Supermercado","Productos Congelados","Helados",6.90
7702903421601,"Litro Estelar Café Mocca","MIMOS","Supermercado","Productos Congelados","Helados",6.90
7702903411800,"Litro Vetiado Caramelo","MIMOS","Supermercado","Productos Congelados","Helados",6.90
7705890021014,"Oreo gourmet ","POPSY","Supermercado","Productos Congelados","Helados",3.90
7702011090645,"Paleta Colombina Trozos Fruta ","COLOMBINA","Supermercado","Productos Congelados","Helados",4.20
7702402048903,"Paleta Jet Vainilla ","JET","Supermercado","Productos Congelados","Helados",0.81
7702402047302,"Paleta Mini Polet Sabores Surtidos ","POLET","Supermercado","Productos Congelados","Helados",3.72
7702011090980,"Postre Colombina Helado Maracuyá ","COLOMBINA","Supermercado","Productos Congelados","Helados",10.20
7705890090188,"Postre de Helado Popsy Frutos del Bosque Gourmet ","POPSY","Supermercado","Productos Congelados","Helados",10.50
7702402052313,"Postre Sinfonia frutos rojos chocolate blanco ","SINFONIA","Supermercado","Productos Congelados","Helados",5.40
7702011091116,"Rollo helado frutos bosque Colombina ","COLOMBINA","Supermercado","Productos Congelados","Helados",9.30
7705890090126,"Rollo helado Popsy frutos del bosque ","POPSY","Supermercado","Productos Congelados","Helados",10.50
7702011091130,"Torta colombina helado tres leches ","COLOMBINA","Supermercado","Productos Congelados","Helados",10.20
7702011092991,"Torta De Helado Cookies Cream ","COLOMBINA","Supermercado","Productos Congelados","Helados",10.20
7702149093518,"Torta Helado Colombina Frutos del Bosque ","COLOMBINA","Supermercado","Productos Congelados","Helados",10.20
7702402050197,"Torta Premium Chocoalmendras Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",9.90
7702402050180,"Torta Premium Frutos del Bosque Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",9.90
7702402050173,"Torta Premium Tres Leches Sinfonía ","SINFONIA","Supermercado","Productos Congelados","Helados",9.90
7706808022109,"Dedos de queso K-Listo ","K-LISTO","Supermercado","Productos Congelados","Masas y snacks",5.88
7702413000228,"Masa mister tru hojaldre ","MISTER TRU","Supermercado","Productos Congelados","Masas y snacks",3.72
7702272000032,"Muffins corrientes Sunrise bolsa ","SUNRISE","Supermercado","Productos Congelados","Masas y snacks",2.46
7701101247198,"Palitos de Queso para Hornear Zenú doypack ","ZENU","Supermercado","Productos Congelados","Masas y snacks",4.68
7701101247204,"Palitos de queso Zenú para hornear doypack ","ZENU","Supermercado","Productos Congelados","Masas y snacks",3.18
7702510937021,"Quibbe bolita farah ","FARAH","Supermercado","Productos Congelados","Masas y snacks",6.90
7730927020104,"Tapas Avanti empanadas ","AVANTI","Supermercado","Productos Congelados","Masas y snacks",2.64
7797906001035,"Croqueta de papa Mc Cain Smiles bolsa ","MCCAIN","Supermercado","Productos Congelados","Papas, yucas y patacones",3.12
7707203350231,"Croqueta de yuca Rapiyuca Palitos bolsa ","RAPIYUCA","Supermercado","Productos Congelados","Papas, yucas y patacones",2.04
7700579005620,"Croquetas de yuca pre cocida  Pesquera del mar  ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",3.60
7700579005439,"Papa extra delgada premiun  ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",3.60
7707203351184,"Papa Francesa Papafácil ","PAPAFACIL","Supermercado","Productos Congelados","Papas, yucas y patacones",3.12
7707203357063,"Papa Francesa Rapipapa Rizada bolsa 1Kg","MC CAIN","Supermercado","Productos Congelados","Papas, yucas y patacones",4.02
7700579154014,"Papa Patatos premium casco precocida ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",3.00
7700579054079,"Papa prefita delgada ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",2.10
7700579054475,"Papa prefita tradicional ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",2.16
7702413000266,"Patacones caseritos MisterTru ","MISTER TRU","Supermercado","Productos Congelados","Papas, yucas y patacones",4.80
7707203352341,"Rapipapa Mc cain horneable ","MC CAIN","Supermercado","Productos Congelados","Papas, yucas y patacones",2.58
7700579156216,"Yuca Patatos croquetas precocida ","PATATOS","Supermercado","Productos Congelados","Papas, yucas y patacones",1.74
7707203351368,"Casquitos de papa Mc Cain Rapipapa bolsa ","RAPIPAPA","Supermercado","Productos Congelados","Papas, yucas y patacones",3.78
7701101247297,"Lasagna zenu bolognesa ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.00
7701101247303,"Lasagna zenu pollo ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.00
7707177136145,"Lasagne de carne LISTA ","LISTA","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.78
7705287002633,"Pizza congelada Pasticheli 4 quesos  ","PASTICHELI","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.90
7705287002626,"Pizza congelada Pasticheli pepperoni ","PASTICHELI","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.60
7701101357255,"Pizza Zenú carnes ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",1.56
7701101356937,"Pizza Zenú carnes ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",2.49
7701101357248,"Pizza Zenú hawaiana ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",1.56
7701101356944,"Pizza Zenú hawaiana ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",2.49
7701101357262,"Pizza Zenú jamón queso ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",1.56
7701101356920,"Pizza Zenú jamón queso ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",2.49
7707225601946,"Ravioli de Pollo Ulas","ULAS","Supermercado","Productos Congelados","Pizza y pastas congeladas",6.18
7702494300613,"Ravioli de queso Pastificio ","PASTICHELI","Supermercado","Productos Congelados","Pizza y pastas congeladas",6.00
7707225601953,"Ravioli de queso Ulas","ULAS","Supermercado","Productos Congelados","Pizza y pastas congeladas",6.18
7701101247327,"Raviolis zenu carne salsa pomodoro ","ZENU","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.42
7702541000183,"Salsa napolitana ROMAGNOLA bolsa *300g","ROMAGNOLA","Supermercado","Productos Congelados","Pizza y pastas congeladas",3.12
7730927021293,"Sorrentinos Avanti jamón queso ","AVANTI","Supermercado","Productos Congelados","Pizza y pastas congeladas",4.08
7700579165638,"Arveja Perquera del mar desgranada ","PESQUERA DEL MAR","Supermercado","Productos Congelados","Verduras Congeladas",2.76
5411916120891,"Arvejas congelada McCain ","MC CAIN","Supermercado","Productos Congelados","Verduras Congeladas",3.30
5411916120839,"Arvejas y zanahorias congeladas McCain ","MC CAIN","Supermercado","Productos Congelados","Verduras Congeladas",3.30
7801300301049,"Maíz Desgranado Frutos Del Maipo ","FRUTOS DELMAIPO","Supermercado","Productos Congelados","Verduras Congeladas",2.10
5411916120952,"Maíz grano congelado McCain ","MC CAIN","Supermercado","Productos Congelados","Verduras Congeladas",3.18
5411916120976,"Maíz grano congelado McCain ","MC CAIN","Supermercado","Productos Congelados","Verduras Congeladas",4.20
7700579165447,"Maíz Pesquera del mar desgranado congelado ","PESQUERA DEL MAR","Supermercado","Productos Congelados","Verduras Congeladas",2.82
7801300000706,"Salteado chapsui Wok Frutos Del Maipo ","FRUTOS DELMAIPO","Supermercado","Productos Congelados","Verduras Congeladas",2.58
5411916120655,"Vegetales mixtos congelados Mc Cain ","MC CAIN","Supermercado","Productos Congelados","Verduras Congeladas",3.30
7702168141009,"Aguardiente Amarillo manzanares botella ","AMARILLO","Supermercado","Vinos y Licores","Aguardiente",6.60
7702049000432,"Aguardiente antioqueño 29vol.x750ml","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",10.80
7702049000517,"Aguardiente antioqueño botella ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",13.80
7702049000494,"Aguardiente antioqueño garrafa ","ANTIOQUENO","Supermercado","Vinos y Licores","Aguardiente",26.40
